history_id,investor_id,idea_id,year,interaction_score
1247,13,732,2018,3
1248,13,882,2018,3
1249,13,713,2018,3
1250,13,587,2018,3
1251,13,419,2021,2
1252,13,574,2019,1
1253,13,479,2019,1
1254,13,564,2019,1
1255,13,470,2019,1
1256,13,678,2019,1
1257,13,781,2019,1
1258,13,729,2019,1
1259,13,718,2019,1
1260,13,119,2019,1
1261,14,782,2023,4
1262,14,520,2022,4
1263,14,992,2021,4
1264,14,745,2017,3
1265,14,123,2016,3
1266,14,151,2016,3
1267,14,686,2016,3
1268,14,955,2016,3
1269,14,623,2022,3
1270,14,608,2022,3
1271,14,33,2022,0
1272,14,122,2022,0
1273,14,843,2021,0
1274,14,362,2021,0
1275,14,383,2021,0
1276,14,871,2021,0
1277,14,551,2021,0
1278,14,181,2020,0
1279,14,480,2020,0
1280,14,932,2020,0
1281,15,776,2021,3
1282,15,739,2021,3
1283,15,902,2018,3
1284,15,5,2018,3
1285,15,109,2018,3
1286,15,421,2018,3
1287,15,511,2018,3
1288,15,307,2018,3
1289,15,558,2018,3
1290,15,302,2018,3
1291,15,135,2019,1
1292,15,643,2019,1
1293,15,37,2019,1
1294,15,197,2019,1
1295,15,660,2018,1
1296,15,992,2018,1
1297,15,610,2018,1
1298,15,906,2018,1
1299,15,654,2018,1
1300,15,907,2018,1
1301,16,74,2023,4
1302,16,869,2022,4
1303,16,800,2021,3
1304,16,744,2021,3
1305,16,661,2018,3
1306,16,238,2018,3
1307,16,756,2018,3
1308,16,963,2018,3
1309,16,836,2018,3
1310,16,133,2018,3
1311,16,544,2019,1
1312,16,147,2019,1
1313,16,70,2019,1
1314,16,972,2019,1
1315,16,507,2019,1
1316,16,742,2018,1
1317,16,687,2018,1
1318,16,439,2018,1
1319,16,5,2018,1
1320,16,43,2018,1
1321,17,356,2015,4
1322,17,785,2015,4
1323,17,958,2015,4
1324,17,303,2023,4
1325,17,400,2022,4
1326,17,578,2018,3
1327,17,568,2018,3
1328,17,636,2018,3
1329,17,447,2018,3
1330,17,244,2018,3
1331,17,165,2021,2
1332,17,686,2021,2
1333,17,634,2021,2
1334,17,611,2021,2
1335,17,174,2019,1
1336,17,440,2019,1
1337,17,513,2019,1
1338,17,938,2019,1
1339,17,93,2019,1
1340,17,426,2019,1
1341,18,519,2015,4
1342,18,397,2023,4
1343,18,140,2022,4
1344,18,451,2021,3
1345,18,569,2021,3
1346,18,85,2018,3
1347,18,19,2018,3
1348,18,296,2018,3
1349,18,449,2018,3
1350,18,232,2018,3
1351,18,197,2019,1
1352,18,245,2019,1
1353,18,517,2019,1
1354,18,314,2019,1
1355,18,500,2019,1
1356,18,781,2018,1
1357,18,542,2018,1
1358,18,440,2018,1
1359,18,527,2018,1
1360,18,384,2018,1
1361,19,756,2018,3
1362,19,549,2018,3
1363,19,282,2018,3
1364,19,685,2018,3
1365,19,661,2018,3
1366,19,900,2018,3
1367,19,238,2018,3
1368,19,612,2018,3
1369,19,179,2018,3
1370,19,551,2018,3
1371,19,497,2019,1
1372,19,66,2019,1
1373,19,11,2018,1
1374,19,138,2018,1
1375,19,656,2018,1
1376,19,231,2018,1
1377,19,349,2018,1
1378,19,104,2018,1
1379,19,673,2018,1
1380,19,638,2018,1
1381,20,844,2015,5
1382,20,526,2023,4
1383,20,804,2023,4
1384,20,84,2023,4
1385,20,970,2022,4
1386,20,635,2018,3
1387,20,445,2018,3
1388,20,123,2018,3
1389,20,218,2018,3
1390,20,493,2018,3
1391,20,242,2021,2
1392,20,840,2021,2
1393,20,407,2021,2
1394,20,556,2021,2
1395,20,913,2019,1
1396,20,909,2019,1
1397,20,179,2019,1
1398,20,226,2019,1
1399,20,649,2019,1
1400,20,836,2019,1
1401,21,823,2023,4
1402,21,495,2018,3
1403,21,772,2018,3
1404,21,713,2018,3
1405,21,844,2018,3
1406,21,885,2018,3
1407,21,336,2018,3
1408,21,544,2018,3
1409,21,838,2018,3
1410,21,334,2018,3
1411,21,143,2021,2
1412,21,688,2021,2
1413,21,599,2021,2
1414,21,604,2021,2
1415,21,307,2021,2
1416,21,25,2021,2
1417,21,333,2019,1
1418,21,565,2019,1
1419,21,999,2019,1
1420,21,922,2019,1
1421,22,997,2015,4
1422,22,909,2015,4
1423,22,316,2015,4
1424,22,778,2023,4
1425,22,340,2023,4
1426,22,296,2021,3
1427,22,414,2021,3
1428,22,41,2021,3
1429,22,959,2018,3
1430,22,998,2018,3
1431,22,793,2019,1
1432,22,397,2019,1
1433,22,876,2019,1
1434,22,962,2018,1
1435,22,637,2018,1
1436,22,966,2018,1
1437,22,344,2018,1
1438,22,5,2018,1
1439,22,507,2018,1
1440,22,124,2018,1
1441,23,780,2015,4
1442,23,30,2015,4
1443,23,428,2023,4
1444,23,5,2023,4
1445,23,252,2018,3
1446,23,525,2018,3
1447,23,515,2018,3
1448,23,80,2018,3
1449,23,893,2018,3
1450,23,801,2018,3
1451,23,657,2021,2
1452,23,402,2021,2
1453,23,675,2021,2
1454,23,262,2021,2
1455,23,403,2019,1
1456,23,776,2019,1
1457,23,999,2019,1
1458,23,440,2019,1
1459,23,512,2019,1
1460,23,530,2019,1
1461,24,94,2023,4
1462,24,135,2022,4
1463,24,705,2018,3
1464,24,373,2018,3
1465,24,317,2018,3
1466,24,891,2018,3
1467,24,784,2018,3
1468,24,604,2018,3
1469,24,421,2018,3
1470,24,284,2018,3
1471,24,493,2021,2
1472,24,436,2019,1
1473,24,791,2019,1
1474,24,630,2019,1
1475,24,767,2019,1
1476,24,60,2019,1
1477,24,530,2018,1
1478,24,708,2018,1
1479,24,496,2018,1
1480,24,390,2018,1
1481,25,970,2015,4
1482,25,459,2023,4
1483,25,560,2023,4
1484,25,784,2021,3
1485,25,758,2018,3
1486,25,389,2018,3
1487,25,950,2018,3
1488,25,907,2018,3
1489,25,895,2018,3
1490,25,644,2018,3
1491,25,295,2019,1
1492,25,732,2019,1
1493,25,868,2019,1
1494,25,61,2019,1
1495,25,250,2019,1
1496,25,514,2019,1
1497,25,2,2019,1
1498,25,588,2018,1
1499,25,616,2018,1
1500,25,344,2018,1
1501,26,790,2015,4
1502,26,383,2022,4
1503,26,320,2018,3
1504,26,761,2018,3
1505,26,176,2018,3
1506,26,561,2018,3
1507,26,165,2018,3
1508,26,879,2018,3
1509,26,444,2018,3
1510,26,268,2018,3
1511,26,51,2020,1
1512,26,63,2019,1
1513,26,291,2019,1
1514,26,143,2019,1
1515,26,775,2019,1
1516,26,743,2018,1
1517,26,932,2018,1
1518,26,103,2018,1
1519,26,632,2018,1
1520,26,450,2018,1
1521,27,263,2015,4
1522,27,138,2015,4
1523,27,377,2023,4
1524,27,464,2021,3
1525,27,988,2021,3
1526,27,154,2018,3
1527,27,97,2018,3
1528,27,1,2018,3
1529,27,491,2018,3
1530,27,841,2018,3
1531,27,191,2020,1
1532,27,912,2019,1
1533,27,330,2019,1
1534,27,319,2019,1
1535,27,48,2019,1
1536,27,601,2019,1
1537,27,264,2018,1
1538,27,486,2018,1
1539,27,685,2018,1
1540,27,857,2018,1
1541,28,480,2022,4
1542,28,564,2022,4
1543,28,839,2018,3
1544,28,221,2018,3
1545,28,456,2018,3
1546,28,540,2018,3
1547,28,679,2018,3
1548,28,77,2018,3
1549,28,228,2018,3
1550,28,576,2018,3
1551,28,216,2021,2
1552,28,413,2021,2
1553,28,113,2021,2
1554,28,597,2021,2
1555,28,514,2021,2
1556,28,824,2021,2
1557,28,565,2019,1
1558,28,261,2019,1
1559,28,923,2019,1
1560,28,970,2019,1
1561,29,819,2015,4
1562,29,165,2015,4
1563,29,300,2022,4
1564,29,731,2018,3
1565,29,689,2018,3
1566,29,315,2018,3
1567,29,111,2018,3
1568,29,822,2018,3
1569,29,648,2018,3
1570,29,891,2018,3
1571,29,10,2019,1
1572,29,987,2019,1
1573,29,51,2019,1
1574,29,532,2019,1
1575,29,923,2018,1
1576,29,126,2018,1
1577,29,174,2018,1
1578,29,502,2018,1
1579,29,595,2018,1
1580,29,182,2018,1
1581,30,840,2023,4
1582,30,160,2023,4
1583,30,578,2018,3
1584,30,127,2018,3
1585,30,619,2018,3
1586,30,233,2018,3
1587,30,217,2018,3
1588,30,607,2018,3
1589,30,153,2018,3
1590,30,858,2018,3
1591,30,978,2021,2
1592,30,518,2021,2
1593,30,393,2021,2
1594,30,266,2021,2
1595,30,923,2019,1
1596,30,708,2019,1
1597,30,272,2019,1
1598,30,680,2019,1
1599,30,467,2019,1
1600,30,149,2019,1
1601,31,714,2015,4
1602,31,609,2015,4
1603,31,637,2023,4
1604,31,391,2023,4
1605,31,861,2023,4
1606,31,322,2022,4
1607,31,855,2018,3
1608,31,508,2018,3
1609,31,448,2018,3
1610,31,713,2018,3
1611,31,860,2021,2
1612,31,901,2021,2
1613,31,626,2021,2
1614,31,625,2021,2
1615,31,319,2021,2
1616,31,925,2021,2
1617,31,883,2021,2
1618,31,864,2019,1
1619,31,110,2019,1
1620,31,693,2019,1
1621,32,336,2023,4
1622,32,42,2022,4
1623,32,383,2022,4
1624,32,369,2022,4
1625,32,187,2018,3
1626,32,673,2018,3
1627,32,45,2018,3
1628,32,1000,2018,3
1629,32,752,2018,3
1630,32,124,2018,3
1631,32,472,2019,1
1632,32,197,2019,1
1633,32,275,2019,1
1634,32,206,2019,1
1635,32,90,2019,1
1636,32,482,2018,1
1637,32,100,2018,1
1638,32,955,2018,1
1639,32,496,2018,1
1640,32,479,2018,1
1641,33,940,2015,4
1642,33,111,2015,4
1643,33,348,2023,4
1644,33,882,2023,4
1645,33,89,2021,3
1646,33,403,2021,3
1647,33,45,2018,3
1648,33,967,2018,3
1649,33,731,2018,3
1650,33,972,2018,3
1651,33,771,2021,2
1652,33,44,2021,2
1653,33,468,2019,1
1654,33,90,2019,1
1655,33,840,2019,1
1656,33,207,2019,1
1657,33,830,2019,1
1658,33,369,2019,1
1659,33,747,2018,1
1660,33,31,2018,1
1661,34,164,2015,4
1662,34,165,2023,4
1663,34,63,2023,4
1664,34,826,2023,4
1665,34,600,2022,4
1666,34,259,2022,4
1667,34,447,2018,3
1668,34,412,2018,3
1669,34,170,2018,3
1670,34,640,2018,3
1671,34,359,2021,2
1672,34,391,2021,2
1673,34,433,2021,2
1674,34,132,2021,2
1675,34,821,2021,2
1676,34,333,2020,1
1677,34,183,2020,1
1678,34,530,2019,1
1679,34,939,2019,1
1680,34,126,2019,1
1681,35,159,2023,4
1682,35,790,2022,4
1683,35,33,2022,4
1684,35,122,2018,3
1685,35,926,2018,3
1686,35,376,2018,3
1687,35,193,2018,3
1688,35,243,2018,3
1689,35,916,2018,3
1690,35,852,2018,3
1691,35,832,2021,2
1692,35,811,2021,2
1693,35,750,2021,2
1694,35,621,2020,1
1695,35,142,2019,1
1696,35,655,2019,1
1697,35,982,2019,1
1698,35,57,2019,1
1699,35,794,2019,1
1700,35,637,2019,1
1701,36,985,2015,4
1702,36,67,2023,4
1703,36,526,2023,4
1704,36,7,2022,4
1705,36,789,2018,3
1706,36,981,2018,3
1707,36,397,2018,3
1708,36,969,2018,3
1709,36,452,2018,3
1710,36,863,2018,3
1711,36,449,2021,2
1712,36,841,2021,2
1713,36,290,2021,2
1714,36,661,2019,1
1715,36,610,2019,1
1716,36,294,2019,1
1717,36,999,2019,1
1718,36,644,2019,1
1719,36,979,2019,1
1720,36,747,2019,1
1721,37,740,2015,4
1722,37,915,2023,4
1723,37,937,2022,4
1724,37,401,2021,3
1725,37,410,2021,3
1726,37,940,2021,3
1727,37,718,2018,3
1728,37,565,2018,3
1729,37,743,2018,3
1730,37,450,2018,3
1731,37,681,2019,1
1732,37,162,2019,1
1733,37,324,2019,1
1734,37,247,2019,1
1735,37,375,2018,1
1736,37,104,2018,1
1737,37,819,2018,1
1738,37,439,2018,1
1739,37,315,2018,1
1740,37,800,2018,1
1741,38,199,2015,4
1742,38,647,2018,3
1743,38,543,2018,3
1744,38,541,2018,3
1745,38,273,2018,3
1746,38,972,2018,3
1747,38,706,2018,3
1748,38,886,2018,3
1749,38,978,2018,3
1750,38,944,2018,3
1751,38,928,2019,1
1752,38,704,2019,1
1753,38,523,2018,1
1754,38,325,2018,1
1755,38,545,2018,1
1756,38,454,2018,1
1757,38,31,2018,1
1758,38,970,2018,1
1759,38,443,2018,1
1760,38,490,2018,1
1761,39,981,2015,4
1762,39,747,2022,4
1763,39,898,2022,4
1764,39,723,2018,3
1765,39,289,2018,3
1766,39,995,2018,3
1767,39,223,2018,3
1768,39,947,2018,3
1769,39,24,2018,3
1770,39,801,2018,3
1771,39,138,2021,2
1772,39,580,2019,1
1773,39,660,2019,1
1774,39,998,2019,1
1775,39,366,2019,1
1776,39,234,2019,1
1777,39,451,2019,1
1778,39,116,2019,1
1779,39,835,2019,1
1780,39,792,2019,1
1781,40,926,2022,4
1782,40,624,2022,4
1783,40,646,2021,3
1784,40,46,2018,3
1785,40,395,2018,3
1786,40,865,2018,3
1787,40,944,2018,3
1788,40,967,2018,3
1789,40,276,2018,3
1790,40,370,2018,3
1791,40,125,2019,1
1792,40,186,2019,1
1793,40,548,2019,1
1794,40,702,2019,1
1795,40,991,2019,1
1796,40,512,2018,1
1797,40,564,2018,1
1798,40,119,2018,1
1799,40,726,2018,1
1800,40,513,2018,1
1801,41,768,2015,4
1802,41,930,2023,4
1803,41,341,2022,4
1804,41,819,2018,3
1805,41,821,2018,3
1806,41,407,2018,3
1807,41,752,2018,3
1808,41,896,2018,3
1809,41,675,2018,3
1810,41,320,2018,3
1811,41,98,2019,1
1812,41,912,2019,1
1813,41,337,2019,1
1814,41,745,2019,1
1815,41,308,2018,1
1816,41,152,2018,1
1817,41,261,2018,1
1818,41,325,2018,1
1819,41,141,2018,1
1820,41,342,2018,1
1821,42,569,2015,4
1822,42,184,2023,4
1823,42,271,2022,4
1824,42,994,2022,4
1825,42,733,2021,3
1826,42,545,2018,3
1827,42,126,2018,3
1828,42,792,2018,3
1829,42,368,2018,3
1830,42,454,2018,3
1831,42,73,2019,1
1832,42,754,2019,1
1833,42,448,2019,1
1834,42,393,2018,1
1835,42,982,2018,1
1836,42,621,2018,1
1837,42,956,2018,1
1838,42,391,2018,1
1839,42,651,2018,1
1840,42,137,2018,1
1841,43,286,2015,4
1842,43,573,2023,4
1843,43,765,2023,4
1844,43,750,2022,4
1845,43,478,2022,4
1846,43,920,2022,4
1847,43,665,2018,3
1848,43,13,2018,3
1849,43,251,2018,3
1850,43,581,2018,3
1851,43,2,2021,2
1852,43,561,2021,2
1853,43,842,2021,2
1854,43,637,2021,2
1855,43,313,2021,2
1856,43,259,2019,1
1857,43,585,2019,1
1858,43,602,2019,1
1859,43,747,2019,1
1860,43,674,2019,1
1861,44,912,2015,4
1862,44,28,2015,4
1863,44,454,2023,4
1864,44,157,2023,4
1865,44,737,2023,4
1866,44,728,2022,4
1867,44,225,2018,3
1868,44,417,2018,3
1869,44,916,2018,3
1870,44,49,2018,3
1871,44,527,2021,2
1872,44,888,2021,2
1873,44,205,2021,2
1874,44,432,2019,1
1875,44,883,2019,1
1876,44,105,2019,1
1877,44,188,2019,1
1878,44,263,2019,1
1879,44,800,2019,1
1880,44,33,2019,1
1881,45,758,2023,4
1882,45,110,2023,4
1883,45,181,2023,4
1884,45,381,2023,4
1885,45,696,2023,4
1886,45,467,2023,4
1887,45,128,2023,4
1888,45,320,2022,4
1889,45,943,2018,3
1890,45,824,2018,3
1891,45,217,2021,2
1892,45,581,2021,2
1893,45,788,2021,2
1894,45,172,2019,1
1895,45,85,2019,1
1896,45,904,2019,1
1897,45,335,2019,1
1898,45,798,2019,1
1899,45,652,2019,1
1900,45,104,2019,1
1901,46,782,2015,4
1902,46,257,2015,4
1903,46,728,2023,4
1904,46,914,2023,4
1905,46,895,2022,4
1906,46,751,2022,4
1907,46,381,2018,3
1908,46,787,2018,3
1909,46,412,2018,3
1910,46,773,2018,3
1911,46,825,2021,2
1912,46,558,2021,2
1913,46,530,2020,1
1914,46,371,2019,1
1915,46,384,2019,1
1916,46,110,2019,1
1917,46,965,2019,1
1918,46,322,2019,1
1919,46,753,2019,1
1920,46,182,2019,1
1921,47,969,2015,4
1922,47,964,2023,4
1923,47,693,2022,4
1924,47,930,2018,3
1925,47,769,2018,3
1926,47,9,2018,3
1927,47,961,2018,3
1928,47,885,2018,3
1929,47,609,2018,3
1930,47,567,2018,3
1931,47,431,2021,2
1932,47,535,2021,2
1933,47,1000,2021,2
1934,47,938,2020,1
1935,47,240,2020,1
1936,47,776,2019,1
1937,47,451,2019,1
1938,47,888,2019,1
1939,47,214,2019,1
1940,47,149,2019,1
1941,48,707,2018,3
1942,48,252,2018,3
1943,48,682,2018,3
1944,48,59,2018,3
1945,48,106,2018,3
1946,48,53,2018,3
1947,48,274,2018,3
1948,48,893,2018,3
1949,48,247,2018,3
1950,48,311,2018,3
1951,48,706,2021,2
1952,48,138,2021,2
1953,48,291,2021,2
1954,48,163,2021,2
1955,48,137,2021,2
1956,48,376,2021,2
1957,48,684,2021,2
1958,48,126,2019,1
1959,48,835,2019,1
1960,48,310,2019,1
1961,49,87,2015,4
1962,49,386,2015,4
1963,49,186,2023,4
1964,49,534,2023,4
1965,49,312,2023,4
1966,49,541,2023,4
1967,49,981,2018,3
1968,49,170,2018,3
1969,49,492,2018,3
1970,49,930,2018,3
1971,49,139,2021,2
1972,49,935,2021,2
1973,49,762,2021,2
1974,49,45,2021,2
1975,49,387,2021,2
1976,49,519,2021,2
1977,49,300,2021,2
1978,49,873,2019,1
1979,49,438,2019,1
1980,49,898,2019,1
1981,50,542,2015,4
1982,50,714,2022,4
1983,50,886,2021,3
1984,50,897,2021,3
1985,50,913,2018,3
1986,50,440,2018,3
1987,50,579,2018,3
1988,50,996,2018,3
1989,50,482,2018,3
1990,50,805,2018,3
1991,50,971,2019,1
1992,50,789,2019,1
1993,50,386,2019,1
1994,50,176,2018,1
1995,50,180,2018,1
1996,50,655,2018,1
1997,50,962,2018,1
1998,50,298,2018,1
1999,50,541,2018,1
2000,50,216,2018,1
2001,51,582,2015,4
2002,51,793,2023,4
2003,51,102,2018,3
2004,51,84,2018,3
2005,51,457,2018,3
2006,51,76,2018,3
2007,51,175,2018,3
2008,51,748,2018,3
2009,51,759,2018,3
2010,51,383,2018,3
2011,51,261,2021,2
2012,51,909,2021,2
2013,51,363,2021,2
2014,51,194,2021,2
2015,51,537,2021,2
2016,51,931,2020,1
2017,51,655,2019,1
2018,51,287,2019,1
2019,51,626,2019,1
2020,51,566,2019,1
2021,52,88,2023,4
2022,52,437,2023,4
2023,52,916,2022,4
2024,52,425,2021,3
2025,52,620,2021,3
2026,52,444,2018,3
2027,52,107,2018,3
2028,52,216,2018,3
2029,52,65,2018,3
2030,52,338,2018,3
2031,52,447,2021,2
2032,52,495,2021,2
2033,52,528,2021,2
2034,52,517,2019,1
2035,52,935,2019,1
2036,52,190,2018,1
2037,52,810,2018,1
2038,52,179,2018,1
2039,52,585,2018,1
2040,52,277,2018,1
2041,53,625,2018,3
2042,53,618,2018,3
2043,53,15,2018,3
2044,53,821,2018,3
2045,53,1000,2018,3
2046,53,299,2018,3
2047,53,290,2018,3
2048,53,302,2018,3
2049,53,344,2018,3
2050,53,345,2018,3
2051,53,718,2018,1
2052,53,814,2018,1
2053,53,467,2018,1
2054,53,644,2018,1
2055,53,906,2018,1
2056,53,506,2018,1
2057,53,700,2018,1
2058,53,999,2018,1
2059,53,811,2018,1
2060,53,922,2018,1
2061,54,185,2023,4
2062,54,114,2023,4
2063,54,150,2022,4
2064,54,688,2018,3
2065,54,63,2018,3
2066,54,355,2018,3
2067,54,867,2018,3
2068,54,301,2018,3
2069,54,428,2018,3
2070,54,575,2018,3
2071,54,127,2021,2
2072,54,247,2021,2
2073,54,999,2021,2
2074,54,381,2021,2
2075,54,271,2021,2
2076,54,296,2020,1
2077,54,396,2019,1
2078,54,167,2019,1
2079,54,705,2019,1
2080,54,307,2019,1
2081,55,862,2015,4
2082,55,995,2022,4
2083,55,215,2022,4
2084,55,613,2022,4
2085,55,260,2021,3
2086,55,288,2021,3
2087,55,201,2018,3
2088,55,357,2018,3
2089,55,811,2018,3
2090,55,455,2018,3
2091,55,14,2018,1
2092,55,699,2018,1
2093,55,429,2018,1
2094,55,111,2018,1
2095,55,849,2018,1
2096,55,167,2018,1
2097,55,638,2018,1
2098,55,621,2018,1
2099,55,890,2018,1
2100,55,441,2018,1
2101,56,423,2015,4
2102,56,170,2015,4
2103,56,445,2018,3
2104,56,537,2018,3
2105,56,458,2018,3
2106,56,994,2018,3
2107,56,437,2018,3
2108,56,16,2018,3
2109,56,372,2018,3
2110,56,725,2018,3
2111,56,987,2021,2
2112,56,851,2021,2
2113,56,611,2021,2
2114,56,171,2019,1
2115,56,328,2019,1
2116,56,888,2019,1
2117,56,747,2019,1
2118,56,554,2019,1
2119,56,195,2019,1
2120,56,342,2019,1
2121,57,39,2015,4
2122,57,972,2023,4
2123,57,176,2023,4
2124,57,909,2022,4
2125,57,162,2018,3
2126,57,645,2018,3
2127,57,919,2018,3
2128,57,789,2018,3
2129,57,233,2018,3
2130,57,717,2018,3
2131,57,263,2021,2
2132,57,431,2021,2
2133,57,428,2021,2
2134,57,952,2021,2
2135,57,883,2021,2
2136,57,834,2021,2
2137,57,5,2021,2
2138,57,672,2021,2
2139,57,569,2019,1
2140,57,993,2019,1
2141,58,598,2023,4
2142,58,619,2023,4
2143,58,289,2023,4
2144,58,81,2022,4
2145,58,177,2018,3
2146,58,663,2018,3
2147,58,779,2018,3
2148,58,351,2018,3
2149,58,601,2018,3
2150,58,75,2018,3
2151,58,192,2021,2
2152,58,185,2021,2
2153,58,796,2021,2
2154,58,176,2019,1
2155,58,655,2019,1
2156,58,976,2019,1
2157,58,415,2019,1
2158,58,199,2019,1
2159,58,462,2019,1
2160,58,212,2019,1
2161,59,937,2018,3
2162,59,458,2018,3
2163,59,969,2018,3
2164,59,607,2018,3
2165,59,766,2018,3
2166,59,66,2018,3
2167,59,714,2018,3
2168,59,713,2018,3
2169,59,934,2018,3
2170,59,636,2018,3
2171,59,207,2021,2
2172,59,778,2021,2
2173,59,122,2021,2
2174,59,599,2021,2
2175,59,999,2019,1
2176,59,249,2019,1
2177,59,776,2019,1
2178,59,159,2019,1
2179,59,128,2019,1
2180,59,729,2019,1
2181,60,126,2023,4
2182,60,231,2022,4
2183,60,637,2022,4
2184,60,807,2018,3
2185,60,314,2018,3
2186,60,748,2018,3
2187,60,160,2018,3
2188,60,974,2018,3
2189,60,624,2018,3
2190,60,275,2018,3
2191,60,789,2021,2
2192,60,898,2021,2
2193,60,474,2021,2
2194,60,658,2021,2
2195,60,390,2021,2
2196,60,156,2021,2
2197,60,72,2021,2
2198,60,519,2019,1
2199,60,675,2019,1
2200,60,978,2019,1
2201,61,749,2018,3
2202,61,756,2018,3
2203,61,922,2018,3
2204,61,310,2018,3
2205,61,997,2018,3
2206,61,192,2018,3
2207,61,454,2018,3
2208,61,680,2018,3
2209,61,403,2018,3
2210,61,811,2018,3
2211,61,434,2018,1
2212,61,307,2018,1
2213,61,903,2018,1
2214,61,706,2018,1
2215,61,21,2018,1
2216,61,818,2018,1
2217,61,604,2018,1
2218,61,414,2018,1
2219,61,940,2018,1
2220,61,359,2018,1
2221,62,218,2015,4
2222,62,964,2023,4
2223,62,779,2023,4
2224,62,291,2023,4
2225,62,792,2022,4
2226,62,789,2018,3
2227,62,224,2018,3
2228,62,397,2018,3
2229,62,388,2018,3
2230,62,30,2018,3
2231,62,207,2021,2
2232,62,15,2021,2
2233,62,918,2021,2
2234,62,823,2021,2
2235,62,332,2021,2
2236,62,827,2021,2
2237,62,169,2021,2
2238,62,479,2019,1
2239,62,674,2019,1
2240,62,999,2019,1
2241,63,368,2023,4
2242,63,853,2023,4
2243,63,21,2022,4
2244,63,910,2018,3
2245,63,775,2018,3
2246,63,503,2018,3
2247,63,807,2018,3
2248,63,552,2018,3
2249,63,582,2018,3
2250,63,413,2018,3
2251,63,683,2021,2
2252,63,682,2021,2
2253,63,328,2021,2
2254,63,766,2021,2
2255,63,947,2021,2
2256,63,401,2019,1
2257,63,163,2019,1
2258,63,167,2019,1
2259,63,415,2019,1
2260,63,879,2019,1
2261,64,147,2023,4
2262,64,739,2023,4
2263,64,540,2023,4
2264,64,823,2022,4
2265,64,173,2018,3
2266,64,122,2018,3
2267,64,500,2018,3
2268,64,278,2018,3
2269,64,312,2018,3
2270,64,145,2018,3
2271,64,435,2021,2
2272,64,86,2021,2
2273,64,461,2021,2
2274,64,958,2021,2
2275,64,542,2021,2
2276,64,83,2021,2
2277,64,407,2019,1
2278,64,444,2019,1
2279,64,604,2019,1
2280,64,757,2019,1
2281,65,430,2015,4
2282,65,642,2023,4
2283,65,971,2018,3
2284,65,692,2018,3
2285,65,735,2018,3
2286,65,99,2018,3
2287,65,497,2018,3
2288,65,528,2018,3
2289,65,919,2018,3
2290,65,533,2018,3
2291,65,105,2021,2
2292,65,625,2021,2
2293,65,167,2021,2
2294,65,148,2019,1
2295,65,209,2019,1
2296,65,179,2019,1
2297,65,632,2019,1
2298,65,400,2019,1
2299,65,326,2019,1
2300,65,195,2019,1
2301,66,764,2015,4
2302,66,629,2015,4
2303,66,252,2023,4
2304,66,979,2023,4
2305,66,186,2018,3
2306,66,499,2018,3
2307,66,916,2018,3
2308,66,593,2018,3
2309,66,417,2018,3
2310,66,355,2018,3
2311,66,447,2021,2
2312,66,981,2021,2
2313,66,961,2021,2
2314,66,107,2019,1
2315,66,8,2019,1
2316,66,638,2019,1
2317,66,345,2019,1
2318,66,980,2019,1
2319,66,904,2019,1
2320,66,798,2019,1
2321,67,22,2022,4
2322,67,375,2018,3
2323,67,543,2018,3
2324,67,790,2018,3
2325,67,1000,2018,3
2326,67,652,2018,3
2327,67,313,2018,3
2328,67,391,2018,3
2329,67,373,2018,3
2330,67,614,2018,3
2331,67,765,2019,1
2332,67,915,2019,1
2333,67,183,2018,1
2334,67,328,2018,1
2335,67,979,2018,1
2336,67,118,2018,1
2337,67,31,2018,1
2338,67,103,2018,1
2339,67,156,2018,1
2340,67,23,2018,1
2341,68,4,2015,4
2342,68,319,2022,4
2343,68,115,2021,3
2344,68,585,2021,3
2345,68,546,2021,3
2346,68,886,2018,3
2347,68,172,2018,3
2348,68,846,2018,3
2349,68,535,2018,3
2350,68,657,2018,3
2351,68,247,2021,2
2352,68,323,2021,2
2353,68,369,2019,1
2354,68,485,2019,1
2355,68,631,2019,1
2356,68,555,2018,1
2357,68,923,2018,1
2358,68,950,2018,1
2359,68,523,2018,1
2360,68,776,2018,1
2361,69,570,2015,4
2362,69,61,2015,4
2363,69,234,2022,4
2364,69,683,2022,4
2365,69,452,2018,3
2366,69,845,2018,3
2367,69,147,2018,3
2368,69,405,2018,3
2369,69,853,2018,3
2370,69,50,2018,3
2371,69,783,2021,2
2372,69,67,2021,2
2373,69,481,2021,2
2374,69,78,2021,2
2375,69,993,2019,1
2376,69,923,2019,1
2377,69,531,2019,1
2378,69,880,2019,1
2379,69,612,2019,1
2380,69,936,2019,1
2381,70,266,2018,3
2382,70,767,2018,3
2383,70,155,2018,3
2384,70,765,2018,3
2385,70,745,2018,3
2386,70,408,2018,3
2387,70,856,2018,3
2388,70,861,2018,3
2389,70,599,2018,3
2390,70,974,2018,3
2391,70,690,2021,2
2392,70,451,2021,2
2393,70,257,2021,2
2394,70,151,2021,2
2395,70,985,2021,2
2396,70,919,2021,2
2397,70,716,2019,1
2398,70,728,2019,1
2399,70,97,2019,1
